PassengerId,Survived,Age,Fare,Family,IsMale,Embarked_C,Embarked_Q,Embarked_S,Location_A,Location_B,Location_C,Location_D,Location_E,Location_F,Location_G,Location_T,Location_U,Pclass_1,Pclass_2,Pclass_3
297,False,23.5,7.2292,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
298,False,2.0,151.55,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
299,True,37.0,30.5,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
300,True,50.0,247.5208,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
301,True,24.0,7.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
302,True,24.0,23.25,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
303,False,19.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
304,True,29.0,14.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
305,False,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
306,True,0.92,151.55,3,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
307,True,37.0,110.8833,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
308,True,17.0,108.9,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
309,False,30.0,24.0,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
310,True,30.0,56.9292,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
311,True,24.0,83.1583,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
312,True,18.0,262.375,4,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
313,False,26.0,26.0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
314,False,28.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
315,False,43.0,26.25,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
316,True,26.0,8.05,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
317,True,24.0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
318,False,54.0,14.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
319,True,31.0,164.8667,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
320,True,40.0,134.5,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
321,False,22.0,7.25,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
322,False,27.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
323,True,30.0,12.35,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
324,True,22.0,29.0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
325,False,24.0,69.55,10,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
326,True,36.0,135.6333,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
327,False,61.0,6.2375,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
328,True,36.0,13.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
329,True,31.0,8.05,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
330,True,16.0,57.9792,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
331,True,24.0,23.25,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
332,False,45.5,28.5,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
333,False,38.0,153.4625,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
334,False,16.0,18.0,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
335,True,37.0,133.65,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
336,False,24.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
337,False,29.0,66.6,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
338,True,41.0,60.287499999999994,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
339,True,45.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
340,False,45.0,35.5,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
341,True,2.0,26.0,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
342,True,24.0,263.0,5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
343,False,28.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
344,False,25.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
345,False,36.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
346,True,24.0,13.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
347,True,40.0,14.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
348,True,24.0,16.1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
349,True,3.0,8.05,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
350,False,42.0,8.6625,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
351,False,23.0,9.225,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
352,False,37.0,35.0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
353,False,15.0,7.2292,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
354,False,25.0,17.8,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
355,False,24.0,7.225,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
356,False,28.0,9.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
357,True,22.0,55.0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
358,False,38.0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
359,True,24.0,7.8792,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
360,True,24.0,7.8792,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
361,False,40.0,27.9,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
362,False,29.0,27.7208,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
363,False,45.0,14.4542,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
364,False,35.0,7.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
365,False,24.0,15.5,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
366,False,30.0,7.25,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
367,True,60.0,75.25,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
368,True,24.0,7.2292,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
369,True,24.0,7.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
370,True,24.0,69.3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
371,True,25.0,55.4417,1,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
372,False,18.0,6.4958,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
373,False,19.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
374,False,22.0,135.6333,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
375,False,3.0,21.075,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
376,True,37.0,82.1708,1,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
377,True,22.0,7.25,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
378,False,27.0,211.5,2,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
379,False,20.0,4.0125,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
380,False,19.0,7.775,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
381,True,42.0,227.525,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
382,True,1.0,15.7417,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
383,False,32.0,7.925,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
384,True,35.0,52.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
385,False,24.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
386,False,18.0,73.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
387,False,1.0,46.9,7,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
388,True,36.0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
389,False,24.0,7.7292,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
390,True,17.0,12.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
391,True,36.0,120.0,3,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
392,True,21.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
393,False,28.0,8.05,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
394,True,23.0,113.275,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
395,True,24.0,16.7,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
396,False,22.0,7.7958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
397,False,31.0,7.8542,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
398,False,46.0,26.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
399,False,23.0,10.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
400,True,28.0,12.65,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
401,True,39.0,7.925,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
402,False,26.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
403,False,21.0,9.825,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
404,False,28.0,15.85,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
405,False,20.0,8.6625,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
406,False,34.0,21.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
407,False,51.0,7.75,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
408,True,3.0,18.75,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
409,False,21.0,7.775,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
410,False,24.0,25.4667,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
411,False,24.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
412,False,24.0,6.8583,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
413,True,33.0,90.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
414,False,29.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
415,True,44.0,7.925,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
416,False,24.0,8.05,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
417,True,34.0,32.5,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
418,True,18.0,13.0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
419,False,30.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
420,False,10.0,24.15,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
421,False,24.0,7.8958,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
422,False,21.0,8.05,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
423,False,29.0,7.875,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
424,False,28.0,14.4,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
425,False,18.0,20.2125,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
426,False,24.0,7.25,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
427,True,28.0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
428,True,19.0,26.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
429,False,24.0,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
430,True,32.0,8.05,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
431,True,28.0,26.55,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
432,True,24.0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
433,True,42.0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
434,False,17.0,7.125,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
435,False,50.0,55.9,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
436,True,14.0,120.0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
437,False,21.0,34.375,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
438,True,24.0,14.0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
439,False,64.0,263.0,5,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
440,False,31.0,10.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
441,True,45.0,26.25,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
442,False,20.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
443,False,25.0,7.775,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
444,True,28.0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
445,True,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
446,True,4.0,81.8583,2,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
447,True,13.0,19.5,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
448,True,34.0,60.287499999999994,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
449,True,5.0,19.2583,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
450,True,52.0,30.5,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
451,False,36.0,27.75,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
452,False,24.0,19.9667,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
453,False,30.0,27.75,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
454,True,49.0,89.1042,1,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
455,False,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
456,True,29.0,7.8958,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
457,False,65.0,26.55,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
458,True,37.0,51.8625,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
459,True,50.0,10.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
460,False,24.0,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
461,True,48.0,26.55,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
462,False,34.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
463,False,47.0,38.5,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
464,False,48.0,13.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
465,False,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
466,False,38.0,7.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
467,False,29.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
468,False,56.0,26.55,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
469,False,24.0,7.725,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
470,True,0.75,19.2583,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
471,False,24.0,7.25,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
472,False,38.0,8.6625,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
473,True,33.0,27.75,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
474,True,23.0,13.7917,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
475,False,22.0,9.8375,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
476,False,37.0,52.0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
477,False,34.0,21.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
478,False,29.0,8.05,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
479,False,22.0,7.5208,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
480,True,2.0,12.2875,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
481,False,9.0,46.9,7,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
482,False,29.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
483,False,50.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
484,True,63.0,8.05,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
485,True,25.0,91.0792,1,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
486,False,24.0,25.4667,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
487,True,35.0,90.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
488,False,58.0,29.7,0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
489,False,30.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
490,True,9.0,15.9,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
491,False,24.0,19.9667,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
492,False,21.0,7.25,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
493,False,55.0,30.5,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
494,False,71.0,49.5042,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
495,False,21.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
496,False,24.0,8.05,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
497,True,54.0,78.2667,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
498,False,24.0,15.1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
499,False,25.0,60.287499999999994,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
500,False,24.0,7.7958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
501,False,17.0,8.6625,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
502,False,21.0,7.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
503,False,24.0,7.6292,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
504,False,37.0,9.5875,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
505,True,16.0,86.5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
506,False,18.0,108.9,1,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
507,True,33.0,14.0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
508,True,37.0,26.55,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
509,False,28.0,22.525,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
510,True,26.0,56.4958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
511,True,29.0,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
512,False,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
513,True,36.0,26.2875,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
514,True,54.0,59.4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
515,False,24.0,7.4958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
516,False,47.0,34.0208,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
517,True,34.0,14.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
518,False,24.0,24.15,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
519,True,36.0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
520,False,32.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
521,True,30.0,93.5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
522,False,22.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
523,False,24.0,7.225,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
524,True,44.0,57.9792,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
525,False,24.0,7.2292,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
526,False,40.5,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
527,True,50.0,10.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
528,False,37.0,221.7792,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
529,False,39.0,7.925,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
530,False,23.0,11.5,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
531,True,2.0,26.0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
532,False,24.0,7.2292,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
533,False,17.0,7.2292,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
534,True,24.0,22.3583,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
535,False,30.0,8.6625,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
536,True,7.0,26.25,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
537,False,45.0,60.287499999999994,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
538,True,30.0,60.287499999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
539,False,24.0,14.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
540,True,22.0,49.5,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
541,True,36.0,71.0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
542,False,9.0,31.275,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
543,False,11.0,31.275,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
544,True,32.0,26.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
545,False,50.0,106.425,1,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
546,False,64.0,26.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
547,True,19.0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
548,True,29.0,13.8625,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
549,False,33.0,20.525,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
550,True,8.0,36.75,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
551,True,17.0,110.8833,2,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
552,False,27.0,26.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
553,False,24.0,7.8292,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
554,True,22.0,7.225,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
555,True,22.0,7.775,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
556,False,62.0,26.55,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
557,True,48.0,39.6,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
558,False,37.0,227.525,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
559,True,39.0,79.65,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
560,True,36.0,17.4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
561,False,24.0,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
562,False,40.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
563,False,28.0,13.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
564,False,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
565,False,24.0,8.05,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
566,False,24.0,24.15,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
567,False,19.0,7.8958,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
568,False,29.0,21.075,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
569,False,24.0,7.2292,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
570,True,32.0,7.8542,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
571,True,62.0,10.5,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
572,True,53.0,51.4792,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
573,True,36.0,26.3875,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
574,True,24.0,7.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
575,False,16.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
576,False,19.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
577,True,34.0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
578,True,39.0,55.9,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
579,False,24.0,14.4583,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
580,True,32.0,7.925,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
581,True,25.0,30.0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
582,True,39.0,110.8833,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
583,False,54.0,26.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
584,False,36.0,40.125,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
585,False,24.0,8.7125,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
586,True,18.0,79.65,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
587,False,47.0,15.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
588,True,60.0,79.2,2,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
589,False,22.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
590,False,24.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
591,False,35.0,7.125,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
592,True,52.0,78.2667,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
593,False,47.0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
594,False,24.0,8.05,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
595,False,37.0,26.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
